playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8468095,George Parros,R,MTL,12/29/1979,224,"6' 5""",USA,R,15,R
8462060,Georges Laraque,R,MTL,12/7/1976,245,"6' 4""",CAN,R,17,R
8479933,Gerald Mayhew,C,MIN,12/31/1992,166,"5' 9""",USA,L,26,C
8479424,German Rubtsov,C,PHI,6/27/1998,178,"6' 2""",RUS,L,50,C
8471680,Gilbert Brule,C,ARI,1/1/1987,187,"5' 11""",CAN,R,8,C
8480213,Gilles Senn,G,N.J,3/1/1996,191,"6' 5""",CHE,R,31,G
8479613,Giovanni Fiore,L,ANA,8/13/1996,188,"6' 1""",CAN,L,90,L
8479379,Givani Smith,R,DET,2/27/1998,210,"6' 2""",CAN,L,48,R
8462823,Glen Metropolit,C,MTL,6/25/1974,196,"5' 10""",CAN,R,15,C
8478446,Glenn Gawdin,C,CGY,3/25/1997,191,"6' 1""",CAN,R,42,C
8469920,Graham Mink,R,WSH,5/21/1979,225,"6' 2""",USA,R,52,R
8471482,Grant Clitsome,D,WPG,4/14/1985,211,"5' 11""",CAN,L,24,D
8471253,Grant Lewis,D,ATL,1/20/1985,190,"6' 3""",USA,R,38,D
8460254,Greg De Vries,D,NSH,1/4/1973,205,"6' 2""",CAN,L,7,D
8470203,Greg Mauldin,L,COL,6/10/1982,195,"5' 11""",USA,R,20,L
8475735,Greg McKegg,C,BOS,6/17/1992,194,"6' 0""",CAN,L,42,C
8470735,Greg Moore,R,CBJ,3/26/1984,225,"6' 1""",USA,R,49,R
8474587,Greg Nemisz,R,CGY,6/5/1990,197,"6' 3""",CAN,R,33,R
8474688,Greg Pateryn,D,S.J,6/20/1990,223,"6' 3""",USA,R,29,D
8473867,Greg Rallo,C,FLA,8/26/1981,195,"6' 0""",USA,R,37,C
8468636,Greg Zanon,D,COL,6/5/1980,201,"5' 11""",CAN,L,4,D
8470169,Gregory Campbell,C,CBJ,12/17/1983,188,"6' 0""",CAN,L,9,C
8471457,Gregory Stewart,L,MTL,5/21/1986,202,"6' 2""",CAN,L,36,L
8479969,Griffen Molino,C,VAN,1/21/1994,171,"5' 11""",USA,L,13,C
8476852,Griffin Reinhart,D,EDM,1/24/1994,212,"6' 4""",CAN,L,8,D
8480844,Grigori Denisenko,L,FLA,6/24/2000,186,"5' 11""",RUS,R,14,L
8478465,Guillaume Brisebois,D,VAN,7/21/1997,175,"6' 2""",CAN,L,56,D
8470708,Guillaume Desbiens,R,CGY,4/20/1985,210,"6' 2""",CAN,R,27,R
8471670,Guillaume Latendresse,L,OTT,5/24/1987,230,"6' 2""",CAN,L,73,L
8468707,Guillaume Lefebvre,L,BOS,5/7/1981,200,"6' 1""",CAN,L,92,L
8478055,Gustav Forsling,D,FLA,6/12/1996,186,"6' 0""",SWE,L,42,D
8480184,Gustav Lindstrom,D,DET,10/20/1998,190,"6' 2""",SWE,R,28,D
8474679,Gustav Nyquist,C,CBJ,9/1/1989,184,"5' 11""",SWE,L,14,R
8477467,Gustav Olofsson,D,MTL,12/1/1994,194,"6' 3""",SWE,L,23,D
8459628,Hal Gill,D,PHI,4/6/1975,243,"6' 7""",USA,L,75,D
8476854,Hampus Lindholm,D,ANA,1/20/1994,211,"6' 3""",SWE,L,47,D
8476849,Harri Pesonen,C,N.J,8/6/1988,195,"6' 0""",FIN,L,15,C
8474667,Harri Sateri,G,FLA,12/29/1989,205,"6' 1""",FIN,L,31,G
8476158,Harry Zolnierczyk,L,NSH,9/1/1987,180,"5' 11""",CAN,L,26,L
8477938,Haydn Fleury,D,ANA,7/8/1996,208,"6' 3""",CAN,L,4,D
8480035,Henri Jokiharju,D,BUF,6/17/1999,193,"6' 0""",FIN,R,28,D
8479404,Henrik Borgstrom,C,FLA,8/6/1997,190,"6' 3""",FIN,L,95,C
8480164,Henrik Haapala,L,FLA,2/28/1994,165,"5' 9""",FIN,L,25,L
8475431,Henrik Karlsson,G,CGY,11/27/1983,209,"6' 6""",SWE,L,38,G
8468685,Henrik Lundqvist,G,NYR,3/2/1982,180,"6' 1""",SWE,L,30,G
8476868,Henrik Samuelsson,C,ARI,2/7/1994,219,"6' 3""",USA,R,55,C
8467876,Henrik Sedin,C,VAN,9/26/1980,183,"6' 2""",SWE,L,33,C
8466182,Henrik Tallinder,D,BUF,1/10/1979,209,"6' 4""",SWE,L,20,D
8468083,Henrik Zetterberg,C,DET,10/9/1980,197,"6' 0""",SWE,L,40,C
8477392,Hudson Fasching,R,ARI,,,,,,,
8470605,Hugh Jessiman,R,FLA,3/28/1984,221,"6' 6""",USA,R,28,R
8480112,Hunter Miska,G,COL,7/7/1995,175,"6' 1""",USA,L,1,G
8477445,Hunter Shinkaruk,C,CGY,10/13/1994,181,"5' 10""",CAN,L,45,C
8474013,Ian Cole,D,MIN,2/21/1989,219,"6' 1""",USA,L,28,D
8459094,Ian Laperriere,R,PHI,1/19/1974,200,"6' 1""",CAN,R,14,R
8477452,Ian McCoshen,D,FLA,8/5/1995,217,"6' 3""",USA,L,12,D
8480070,Ian Mitchell,D,CHI,1/18/1999,173,"5' 11""",CAN,R,51,D
8470273,Ian White,D,DET,6/4/1984,191,"5' 10""",CAN,R,18,D
8480943,Igor Ozhiganov,D,TOR,10/13/1992,210,"6' 2""",RUS,R,92,D
8478048,Igor Shesterkin,G,NYR,12/30/1995,182,"6' 2""",RUS,L,31,G
8476336,Iiro Pakarinen,R,EDM,8/25/1991,212,"6' 1""",FIN,R,26,R
8476243,Iiro Tarkki,G,ANA,7/1/1985,190,"6' 2""",FIN,L,31,G
8475128,Ilkka Heikkinen,D,NYR,11/13/1984,205,"6' 2""",FIN,L,49,D
8470225,Ilkka Pikkarainen,R,N.J,4/19/1981,215,"6' 2""",FIN,R,17,R
8468524,Ilya Bryzgalov,G,ANA,6/22/1980,213,"6' 3""",RUS,L,80,G
8469454,Ilya Kovalchuk,L,WSH,4/15/1983,222,"6' 3""",RUS,R,17,L
8480950,Ilya Lyubushkin,D,ARI,4/6/1994,201,"6' 2""",RUS,R,46,D
8481624,Ilya Mikheyev,R,TOR,10/10/1994,195,"6' 3""",RUS,L,65,R
8478492,Ilya Samsonov,G,WSH,2/22/1997,208,"6' 3""",RUS,L,30,G
8478009,Ilya Sorokin,G,NYI,8/4/1995,190,"6' 3""",RUS,L,30,G
8471763,Ilya Zubov,C,OTT,2/14/1987,211,"6' 0""",RUS,L,53,C
8480806,Isac Lundestrom,C,ANA,11/6/1999,187,"6' 0""",SWE,L,48,C
8477964,Ivan Barbashev,C,STL,12/14/1995,187,"6' 0""",RUS,L,49,C
8480276,Ivan Chekhovich,L,S.J,1/4/1999,185,"5' 10""",RUS,L,82,L
8481031,Ivan Prosvetov,G,ARI,3/5/1999,175,"6' 5""",RUS,L,50,G
8478500,Ivan Provorov,D,PHI,1/13/1997,201,"6' 1""",RUS,L,9,D
8473582,Ivan Vishnevskiy,D,DAL,2/18/1988,193,"6' 0""",RUS,L,59,D
8475234,J-F Berube,G,CHI,7/13/1991,177,"6' 1""",CAN,L,35,G
8464957,J-P Dumont,R,NSH,4/1/1978,205,"6' 1""",CAN,L,71,R
8478833,J.C. Beaudin,C,OTT,3/25/1997,196,"6' 1""",CAN,R,64,C
8476806,J.T. Brown,R,MIN,7/2/1990,166,"5' 10""",USA,R,23,R
8477456,J.T. Compher,L,COL,4/8/1995,193,"6' 0""",USA,R,37,L
8476468,J.T. Miller,C,VAN,3/14/1993,218,"6' 1""",USA,L,10,C
8477076,JC Lipon,R,WPG,7/10/1993,183,"6' 0""",CAN,R,46,R
8471312,JT Wyman,R,T.B,2/27/1986,209,"6' 2""",USA,R,12,R
8476958,Jaccob Slavin,D,CAR,5/1/1994,207,"6' 3""",USA,L,74,D
8482072,Jack Ahcan,D,BOS,5/18/1997,178,"5' 8""",USA,L,54,D
8475789,Jack Campbell,G,TOR,1/9/1992,197,"6' 2""",USA,L,36,G
8478403,Jack Eichel,C,BUF,10/28/1996,200,"6' 2""",USA,R,9,C
8474519,Jack Hillen,D,CAR,1/24/1986,190,"5' 10""",USA,L,38,D
8481559,Jack Hughes,C,N.J,5/14/2001,170,"5' 10""",USA,L,86,C
8471677,Jack Johnson,D,NYR,1/13/1987,227,"6' 1""",USA,L,73,D
8480056,Jack Rathbone,D,VAN,5/20/1999,177,"5' 10""",USA,L,3,D
8478268,Jack Rodewald,R,OTT,2/14/1994,189,"6' 2""",CAN,R,53,R
8478458,Jack Roslovic,C,CBJ,1/29/1997,187,"6' 1""",USA,R,28,C
8471681,Jack Skille,R,VAN,5/19/1987,216,"6' 1""",USA,R,9,R
8480021,Jack Studnicka,C,BOS,2/18/1999,171,"6' 1""",CAN,R,68,C
8482654,Jackson Cates,C,PHI,9/28/1997,190,"6' 0""",USA,L,59,C
8480879,Jacob Bernard-Docker,D,OTT,6/30/2000,190,"6' 0""",CAN,R,48,D
8480196,Jacob Bryson,D,BUF,11/18/1997,175,"5' 9""",CAN,L,78,D
8475185,Jacob Josefson,C,BUF,3/2/1991,196,"6' 0""",SWE,L,10,C
8478491,Jacob Larsson,D,ANA,4/29/1997,197,"6' 2""",SWE,L,32,D
8479439,Jacob MacDonald,D,COL,,,,,,,
8474593,Jacob Markstrom,G,CGY,1/31/1990,206,"6' 6""",SWE,L,25,G
8478136,Jacob Middleton,D,S.J,1/2/1996,210,"6' 3""",CAN,L,67,D
8480954,Jacob Nilsson,C,CHI,10/12/1993,180,"5' 10""",SWE,L,67,C
8476885,Jacob Trouba,D,NYR,2/26/1994,202,"6' 3""",USA,R,8,D
8477455,Jacob de la Rose,L,STL,5/20/1995,216,"6' 3""",SWE,L,61,C
8475768,Jaden Schwartz,L,STL,6/25/1992,190,"5' 10""",CAN,L,17,L
8472338,Jaime Sifers,D,MIN,1/18/1983,198,"5' 11""",USA,R,48,D
8474596,Jake Allen,G,MTL,8/7/1990,203,"6' 2""",CAN,L,34,G
8479402,Jake Bean,D,CAR,6/9/1998,186,"6' 1""",CAN,L,24,D
8476987,Jake Bischoff,D,VGK,7/25/1994,194,"6' 1""",USA,L,45,D
8477865,Jake Chelios,D,DET,3/8/1991,185,"6' 2""",USA,L,84,D
8478498,Jake DeBrusk,L,BOS,10/17/1996,188,"6' 0""",CAN,L,74,L
8477009,Jake Dotchin,D,ANA,3/24/1994,210,"6' 3""",CAN,R,21,D
8471352,Jake Dowell,C,MIN,3/4/1985,200,"6' 0""",USA,L,18,C
8478133,Jake Evans,C,MTL,6/2/1996,181,"6' 1""",CAN,R,71,C
8474581,Jake Gardiner,D,CAR,7/4/1990,203,"6' 2""",USA,L,51,D
8477404,Jake Guentzel,L,PIT,10/6/1994,180,"5' 11""",USA,L,59,L
8476931,Jake McCabe,D,BUF,10/12/1993,206,"6' 1""",USA,L,19,D
8474162,Jake Muzzin,D,TOR,2/21/1989,213,"6' 3""",CAN,L,6,D
8479979,Jake Oettinger,G,DAL,12/18/1998,225,"6' 5""",USA,L,29,G
8477937,Jake Virtanen,R,VAN,8/17/1996,226,"6' 1""",CAN,R,18,R
8478013,Jake Walman,D,STL,2/20/1996,170,"6' 1""",CAN,L,46,D
8479345,Jakob Chychrun,D,ARI,3/31/1998,210,"6' 2""",USA,L,6,D
8478417,Jakob Forsbacka Karlsson,C,BOS,10/31/1996,184,"6' 1""",SWE,R,23,C
8481650,Jakob Lilja,L,CBJ,7/23/1993,196,"6' 1""",SWE,L,15,L
8475164,Jakob Silfverberg,R,ANA,10/13/1990,204,"6' 1""",SWE,R,33,R
8480143,Jakub Jerabek,D,STL,5/12/1991,199,"5' 11""",CZE,L,28,D
8471693,Jakub Kindl,D,FLA,2/10/1987,199,"6' 3""",CZE,L,46,D
8478562,Jakub Nakladal,D,CAR,12/30/1987,212,"6' 2""",CZE,R,14,D
8471477,Jakub Petruzalek,C,CAR,4/24/1985,176,"5' 10""",CZE,R,56,C
8474161,Jakub Voracek,R,PHI,8/15/1989,214,"6' 2""",CZE,L,93,R
8477944,Jakub Vrana,L,DET,2/28/1996,197,"6' 0""",CZE,L,13,L
8478415,Jakub Zboril,D,BOS,2/21/1997,200,"6' 0""",CZE,L,67,D
8478970,Jalen Chatfield,D,VAN,5/15/1996,188,"6' 1""",USA,R,63,D
8459514,Jamal Mayers,R,CHI,10/24/1974,222,"6' 1""",CAN,R,22,R
8471707,James Neal,L,EDM,9/3/1987,212,"6' 3""",CAN,L,18,L
8473503,James Reimer,G,CAR,3/15/1988,220,"6' 2""",CAN,L,34,G
8473536,James Sheppard,C,NYR,4/25/1988,215,"6' 1""",CAN,L,45,C
8470222,James Wisniewski,D,CAR,2/21/1984,203,"5' 11""",USA,R,21,D
8474674,James Wright,C,WPG,3/24/1990,210,"6' 4""",CAN,L,26,C
8474037,James van Riemsdyk,L,PHI,5/4/1989,217,"6' 3""",USA,L,25,L
8474657,Jamie Arniel,C,BOS,11/16/1989,183,"5' 11""",CAN,R,72,C
8473994,Jamie Benn,L,DAL,7/18/1989,205,"6' 2""",CAN,L,14,L
8475190,Jamie Devane,L,TOR,2/20/1991,232,"6' 5""",CAN,L,45,L
8475990,Jamie Doornbosch,D,NYI,2/1/1990,198,"6' 2""",CAN,L,29,D
8482142,Jamie Drysdale,D,ANA,4/8/2002,175,"5' 11""",CAN,R,34,D
8473827,Jamie Fraser,D,NYI,11/17/1985,200,"6' 1""",CAN,L,62,D
8475115,Jamie Fritsch,D,PHI,2/25/1985,195,"6' 2""",USA,L,51,D
8456588,Jamie Heward,D,T.B,3/30/1971,215,"6' 2""",CAN,R,28,D
8459457,Jamie Langenbrunner,R,STL,7/24/1975,205,"6' 1""",USA,R,15,R
8467882,Jamie Lundmark,C,TOR,1/16/1981,197,"6' 0""",CAN,R,21,C
8473571,Jamie McBain,D,ARI,2/25/1988,195,"6' 1""",USA,R,2,D
8473465,Jamie McGinn,L,FLA,8/5/1988,205,"6' 1""",CAN,L,88,L
8476467,Jamie Oleksiak,D,DAL,12/21/1992,255,"6' 7""",CAN,L,6,D
8470704,Jamie Tardif,R,BOS,1/23/1985,199,"6' 0""",CAN,R,68,R
8470699,Jan Hejda,D,COL,6/18/1978,230,"6' 4""",CZE,L,8,D
8480890,Jan Jenik,R,ARI,9/15/2000,161,"6' 1""",CZE,L,73,R
8473569,Jan Mursak,L,DET,1/20/1988,190,"5' 11""",SVN,R,39,L
8480172,Jan Rutta,D,T.B,7/29/1990,200,"6' 3""",CZE,R,44,D
8475825,Jani Hakanpaa,D,CAR,3/31/1992,218,"6' 5""",FIN,R,28,D
8468714,Janis Sprukts,C,FLA,1/31/1982,235,"6' 3""",LVA,L,40,C
8479511,Janne Kuokkanen,L,N.J,5/25/1998,193,"6' 1""",FIN,L,59,L
8471359,Janne Niskala,D,T.B,9/22/1981,187,"6' 0""",FIN,L,29,D
8471480,Janne Pesonen,L,PIT,5/11/1982,180,"5' 11""",FIN,L,20,L
8471498,Jannik Hansen,R,S.J,3/15/1986,198,"6' 1""",DNK,R,36,R
8478424,Jansen Harkins,C,WPG,5/23/1997,182,"6' 1""",USA,L,58,C
8471766,Jared Boll,R,ANA,5/13/1986,206,"6' 3""",USA,R,40,R
8477225,Jared Coreau,G,DET,11/5/1991,214,"6' 5""",CAN,L,31,G
8475174,Jared Cowen,D,OTT,1/25/1991,238,"6' 5""",CAN,L,29,D
8477955,Jared McCann,L,PIT,5/31/1996,185,"6' 1""",CAN,L,90,C
8472248,Jared Ross,C,PHI,9/18/1982,175,"5' 10""",USA,L,42,C
8474716,Jared Spurgeon,D,MIN,11/29/1989,167,"5' 9""",CAN,R,46,D
8474615,Jared Staal,R,CAR,8/21/1990,210,"6' 4""",CAN,R,13,R
8479994,Jaret Anderson-Dolan,C,L.A,9/12/1999,188,"5' 11""",CAN,L,28,C
8467393,Jarkko Ruutu,L,ANA,8/23/1975,204,"6' 1""",FIN,L,37,L
8475679,Jarod Palmer,C,MIN,2/10/1986,200,"6' 0""",USA,R,79,C
8462042,Jarome Iginla,R,L.A,7/1/1977,210,"6' 1""",CAN,R,88,R
8448208,Jaromir Jagr,R,CGY,2/15/1972,230,"6' 3""",CZE,L,68,R
8470860,Jaroslav Halak,G,BOS,5/13/1985,185,"5' 11""",SVK,L,41,G
8467439,Jaroslav Spacek,D,CAR,2/11/1974,210,"6' 0""",CZE,L,8,D
8475797,Jarred Tinordi,D,BOS,2/20/1992,230,"6' 6""",USA,L,24,D
8468526,Jarret Stoll,C,MIN,6/24/1982,216,"6' 1""",CAN,R,19,C
8475917,Jason Akeson,R,PHI,6/3/1990,185,"5' 10""",CAN,R,20,R
8459429,Jason Arnott,C,STL,10/11/1974,220,"6' 5""",CAN,R,44,C
8467844,Jason Blake,L,ANA,9/2/1973,190,"5' 10""",USA,L,33,L
8466251,Jason Chimera,L,ANA,5/2/1979,215,"6' 3""",CAN,L,20,L
8474218,Jason Demers,D,ARI,6/9/1988,195,"6' 1""",CAN,R,55,D
8477450,Jason Dickinson,C,DAL,7/4/1995,200,"6' 2""",CAN,L,16,C
8474520,Jason Garrison,D,EDM,11/13/1984,218,"6' 1""",CAN,L,13,D
8468881,Jason Jaffray,L,WPG,6/30/1981,195,"6' 1""",CAN,L,41,L
8476309,Jason Kasdorf,G,BUF,5/18/1992,205,"6' 4""",CAN,L,33,G
8467857,Jason Krog,C,VAN,10/9/1975,185,"5' 11""",CAN,R,40,C
8467391,Jason LaBarbera,G,ANA,1/18/1980,232,"6' 3""",CAN,L,45,G
8469506,Jason Pominville,R,BUF,11/30/1982,180,"5' 11""",USA,R,29,R
8480027,Jason Robertson,L,DAL,7/22/1999,210,"6' 3""",USA,L,21,L
8458954,Jason Smith,D,OTT,11/2/1973,220,"6' 3""",CAN,R,21,D
8469455,Jason Spezza,C,TOR,6/13/1983,215,"6' 3""",CAN,R,90,C
8460555,Jason Strudwick,D,EDM,7/17/1975,226,"6' 4""",CAN,L,43,D
8466147,Jason Ward,R,T.B,1/16/1979,208,"6' 2""",CAN,R,24,R
8468789,Jason Williams,C,PIT,8/11/1980,192,"5' 11""",CAN,R,19,C
8475722,Jason Zucker,L,PIT,1/16/1992,183,"5' 11""",USA,L,16,L
8458543,Jassen Cullimore,D,CHI,12/4/1972,235,"6' 5""",CAN,L,5,D
8474291,Jay Beagle,C,VAN,10/16/1985,210,"6' 3""",CAN,R,83,C
8470151,Jay Bouwmeester,D,STL,9/27/1983,206,"6' 4""",CAN,L,19,D
8469531,Jay Harrison,D,WPG,,,,,,,
8467436,Jay Leach,D,N.J,9/2/1979,220,"6' 5""",USA,L,33,D
8469508,Jay McClement,C,CAR,3/2/1983,205,"6' 1""",CAN,L,18,C
8462045,Jay McKee,D,PIT,9/8/1977,203,"6' 4""",CAN,L,74,D
8459454,Jay Pandolfo,L,BOS,12/27/1974,190,"6' 1""",USA,L,29,L
8470816,Jay Rosehill,L,PHI,7/16/1985,215,"6' 3""",CAN,L,37,L
8477963,Jayce Hawryluk,C,VAN,1/1/1996,196,"5' 11""",CAN,R,8,C
8477034,Jaycob Megna,D,ANA,12/10/1992,221,"6' 6""",USA,L,44,D
8477126,Jayson Megna,C,COL,2/1/1990,195,"6' 1""",USA,R,15,C
8470661,Jean-Francois Jacques,L,ANA,4/29/1985,231,"6' 3""",CAN,L,22,L
8476419,Jean-Gabriel Pageau,C,NYI,11/11/1992,184,"5' 10""",CAN,R,44,C
8468745,Jean-Philippe Cote,D,T.B,4/22/1982,216,"6' 2""",CAN,L,22,D
8477520,Jean-Sebastien Dea,C,BUF,2/8/1994,175,"5' 11""",CAN,R,39,C
8462044,Jean-Sebastien Giguere,G,COL,5/16/1977,202,"6' 1""",CAN,L,35,G
8470580,Jed Ortmeyer,R,MIN,9/3/1978,200,"6' 0""",USA,R,41,R
8470604,Jeff Carter,C,PIT,1/1/1985,219,"6' 3""",CAN,R,77,C
8470074,Jeff Deslauriers,G,ANA,5/15/1984,203,"6' 4""",CAN,R,38,G
8468113,Jeff Finger,D,TOR,12/18/1979,209,"6' 1""",USA,R,4,D
8471712,Jeff Frazee,G,N.J,5/13/1987,195,"6' 0""",USA,L,31,G
8471301,Jeff Glass,G,CHI,11/19/1985,206,"6' 3""",CAN,L,30,G
8467831,Jeff Halpern,C,ARI,5/3/1976,190,"6' 0""",USA,R,14,C
8470373,Jeff Hamilton,C,TOR,9/4/1977,185,"5' 10""",USA,R,51,C
8470004,Jeff Hoggan,R,ARI,2/1/1978,193,"6' 1""",CAN,L,28,R
8474511,Jeff Penner,D,BOS,4/13/1987,183,"5' 10""",CAN,R,62,D
8473507,Jeff Petry,D,MTL,12/9/1987,197,"6' 3""",USA,R,26,D
8471240,Jeff Schultz,D,L.A,2/25/1986,225,"6' 6""",CAN,L,55,D
8475784,Jeff Skinner,L,BUF,5/16/1992,187,"5' 11""",CAN,L,53,L
8468510,Jeff Taffe,L,MIN,2/19/1981,207,"6' 3""",USA,L,23,L
8470620,Jeff Tambellini,L,VAN,,,,,,,
8469480,Jeff Woywitka,D,NYR,9/1/1983,227,"6' 3""",CAN,L,29,D
8473553,Jeff Zatkoff,G,L.A,6/9/1987,186,"6' 2""",USA,L,35,G
8479705,Jeffrey Viel,L,S.J,1/28/1997,197,"6' 0""",CAN,L,63,L
8459024,Jere Lehtinen,R,DAL,6/24/1973,194,"6' 0""",FIN,R,26,R
8470651,Jeremy Colliton,C,NYI,1/13/1985,214,"6' 2""",CAN,R,37,C
8479602,Jeremy Davies,D,NSH,12/4/1996,180,"5' 11""",CAN,L,38,D
8471781,Jeremy Duchesne,G,PHI,10/17/1986,201,"6' 0""",USA,L,35,G
8478468,Jeremy Lauzon,D,BOS,4/28/1997,204,"6' 1""",CAN,L,79,D
8475214,Jeremy Morin,L,CBJ,4/16/1991,195,"6' 1""",USA,R,33,L
8450978,Jeremy Roenick,C,S.J,1/17/1970,205,"6' 1""",USA,R,27,C
8474092,Jeremy Smith,G,COL,4/13/1989,177,"6' 0""",USA,L,40,G
8480280,Jeremy Swayman,G,BOS,11/24/1998,187,"6' 2""",USA,L,1,G
8476819,Jeremy Welsh,C,STL,4/30/1988,210,"6' 3""",CAN,L,46,C
8470809,Jeremy Williams,R,NYR,1/26/1984,191,"6' 0""",CAN,R,48,R
8474220,Jerome Samson,R,CAR,9/4/1987,195,"6' 0""",CAN,R,71,R
8468162,Jerred Smithson,C,TOR,2/4/1979,209,"6' 3""",CAN,R,22,C
8475309,Jerry D'Amigo,R,BUF,2/19/1991,200,"5' 11""",USA,L,49,R
8480003,Jesper Boqvist,C,N.J,10/30/1998,180,"6' 0""",SWE,L,90,C
8479407,Jesper Bratt,L,N.J,7/30/1998,175,"5' 10""",SWE,L,63,L
8475855,Jesper Fast,R,CAR,12/2/1991,192,"6' 1""",SWE,R,17,R
8480829,Jesperi Kotkaniemi,C,MTL,7/6/2000,184,"6' 2""",FIN,L,15,C
8475203,Jesse Blacker,D,ANA,4/19/1991,190,"6' 1""",CAN,R,77,D
8465067,Jesse Boulerice,R,EDM,8/10/1978,215,"6' 2""",USA,R,28,R
8473514,Jesse Joensuu,L,EDM,10/5/1987,213,"6' 4""",FIN,L,6,L
8479344,Jesse Puljujarvi,R,EDM,5/7/1998,201,"6' 4""",FIN,R,98,R
8474498,Jesse Winchester,C,FLA,,,,,,,
8481058,Jesse Ylonen,R,MTL,10/3/1999,167,"6' 0""",USA,R,56,R
8473523,Jhonas Enroth,G,TOR,6/25/1988,175,"5' 10""",SWE,L,31,G
8474024,Jim O'Brien,C,OTT,1/29/1989,195,"6' 3""",USA,R,40,C
8470289,Jim Slater,C,WPG,12/9/1982,195,"6' 0""",USA,L,19,C
8468213,Jim Vandermeer,D,S.J,2/21/1980,210,"6' 1""",CAN,L,24,D
8474625,Jimmy Hayes,R,N.J,11/21/1989,215,"6' 5""",USA,R,11,R
8470657,Jimmy Howard,G,DET,3/26/1984,218,"6' 1""",USA,L,35,G
8481486,Jimmy Schuldt,D,VGK,5/11/1995,205,"6' 1""",USA,L,4,D
8476918,Jimmy Vesey,L,VAN,5/26/1993,199,"6' 3""",USA,L,26,L
8470201,Jiri Hudler,R,DAL,1/4/1984,190,"5' 10""",CZE,L,22,R
8469475,Jiri Novotny,C,CBJ,8/12/1983,204,"6' 3""",CZE,R,12,C
8478137,Jiri Sekac,L,ARI,6/10/1992,185,"6' 1""",CZE,L,36,L
8473482,Jiri Tlusty,L,N.J,3/16/1988,205,"6' 0""",CZE,L,9,L
8479571,Joachim Blichfeld,R,S.J,7/17/1998,180,"6' 2""",DNK,R,86,R
8474754,Joacim Eriksson,G,VAN,4/9/1990,189,"6' 1""",SWE,R,30,G
8474168,Joakim Andersson,C,DET,2/5/1989,211,"6' 2""",SWE,L,18,C
8470152,Joakim Lindstrom,C,TOR,12/5/1983,187,"6' 0""",SWE,L,15,C
8475807,Joakim Nordstrom,C,CGY,2/25/1992,194,"6' 1""",SWE,L,20,C
8481638,Joakim Nygard,L,EDM,1/8/1993,179,"6' 0""",SWE,L,10,L
8477046,Joakim Ryan,D,CAR,6/17/1993,185,"5' 11""",USA,L,47,D
8462077,Jochen Hecht,C,BUF,6/21/1977,198,"6' 1""",DEU,L,55,C
8462535,Jody Shelley,L,PHI,2/7/1976,230,"6' 3""",CAN,L,45,L
8470086,Joe Callahan,D,FLA,12/20/1982,210,"6' 3""",USA,R,48,D
8474577,Joe Colborne,C,COL,1/30/1990,221,"6' 5""",CAN,L,8,C
8466215,Joe Corvo,D,OTT,6/20/1977,204,"6' 0""",USA,R,77,D
8471701,Joe Finley,D,NYI,6/29/1987,245,"6' 8""",USA,L,52,D
8478176,Joe Hicketts,D,DET,5/4/1996,180,"5' 8""",CAN,L,2,D
8476476,Joe Morrow,D,WPG,12/9/1992,196,"6' 0""",CAN,L,70,D
8470794,Joe Pavelski,C,DAL,7/11/1984,190,"5' 11""",USA,R,8,C
8473921,Joe Piskula,D,NSH,7/5/1984,205,"6' 3""",USA,L,49,D
8451101,Joe Sakic,C,COL,7/7/1969,195,"5' 11""",CAN,L,19,C
8466138,Joe Thornton,C,TOR,7/2/1979,220,"6' 4""",CAN,L,19,C
8480813,Joe Veleno,C,DET,1/13/2000,198,"6' 1""",CAN,L,90,C
8471856,Joe Vitale,C,ARI,8/20/1985,205,"5' 11""",USA,R,97,C
8476227,Joe Whitney,R,N.J,2/6/1988,167,"5' 6""",USA,L,10,R
8476469,Joel Armia,R,MTL,5/31/1993,210,"6' 4""",FIN,R,40,R
8476441,Joel Edmundson,D,MTL,6/28/1993,215,"6' 4""",CAN,L,6,D
8478493,Joel Eriksson Ek,C,MIN,1/29/1997,208,"6' 1""",SWE,L,14,C
8480797,Joel Farabee,L,PHI,2/25/2000,164,"6' 0""",USA,L,49,L
8477810,Joel Hanley,D,DAL,6/8/1991,190,"5' 11""",CAN,L,39,D
8481516,Joel Kellman,C,S.J,5/25/1994,192,"5' 11""",SWE,L,46,C
8481641,Joel Kiviranta,L,DAL,3/23/1996,180,"5' 11""",FIN,L,25,L
8480769,Joel L'Esperance,C,DAL,8/18/1995,210,"6' 2""",USA,R,38,C
8468548,Joel Lundqvist,C,DAL,3/2/1982,194,"6' 1""",SWE,L,39,C
8469584,Joel Perrault,C,VAN,4/6/1983,212,"6' 2""",CAN,R,26,C
8480940,Joel Persson,D,EDM,3/4/1994,170,"5' 11""",SWE,R,36,D
8474383,Joel Rechlicz,R,WSH,6/14/1987,220,"6' 4""",USA,R,28,R
8477326,Joel Vermin,R,T.B,2/5/1992,192,"5' 11""",CHE,L,92,R
8468208,Joel Ward,R,S.J,12/2/1980,225,"6' 1""",CAN,R,42,R
8479315,Joey Anderson,R,TOR,6/19/1998,190,"5' 11""",USA,R,49,R
8470156,Joey Crabb,R,FLA,,,,,,,
8478916,Joey Daccord,G,OTT,8/19/1996,197,"6' 2""",USA,L,34,G
